TIMESTAMP_START,TIMESTAMP_END,Site,Net Radiation,Latent Heat,Sensible Heat,Soil Heat Flux,Air Temp,Soil Temp,CO2 Flux,
20040729,20040804,SRM,151.5719063,81.1943,41.1196,3.50563,26.543,28.164,0.963391,
20040805,20040811,SRM,159.830559,69.1763,54.3676,7.82612,27.87,30.44,0.0661786,
20040812,20040818,SRM,89.92776042,68.4151,20.6606,-6.01564,23.821,25.881,-0.427792,
20040819,20040825,SRM,134.1011076,64.6043,62.3973,4.8987,24.857,28.007,-0.668163,
20040826,20040901,SRM,142.7108681,40.5868,83.5349,11.0847,27.824,31.526,0.0300192,
20040902,20040908,SRM,113.9709931,30.8028,70.8386,2.88929,25.835,31.44,-0.177396,
20040909,20040915,SRM,116.9716736,22.9557,78.0412,7.44537,27.786,32.744,0.103312,
20040916,20040922,SRM,90.70945486,26.6305,59.5444,-4.43852,22.44,28.073,0.0417261,
20040923,20040929,SRM,95.24433333,15.6995,68.986,4.51939,23.049,28.119,-0.0504082,
20040930,20041006,SRM,89.00677431,11.2629,73.3331,1.79413,22.09,27.733,-0.107291,
20041007,20041013,SRM,76.64125347,10.0982,63.1679,1.35879,22.416,27.601,-0.0972896,
20041014,20041020,SRM,64.03351042,10.6032,56.9183,-1.6637,19.74,25.214,-0.0499352,
20041021,20041027,SRM,74.75371528,31.9192,41.8003,-9.08845,16.729,20.485,0.167346,
20041028,20041103,SRM,73.63550347,28.3346,48.7733,-12.3014,11.551,16.615,-0.256255,
20041104,20041110,SRM,29.73554167,16.6359,22.0854,-2.75022,16.298,17.75,0.00121092,
20041111,20041117,SRM,29.02734028,10.1414,31.3187,-5.29683,11.495,14.983,-0.0818801,
20041118,20041124,SRM,44.74855556,14.0198,36.101,-6.83301,10.507,14.666,-0.277989,
20041125,20041201,SRM,37.46655208,12.8885,37.3239,-8.77205,8.272,11.508,-0.246332,
20041202,20041208,SRM,27.73678819,20.3153,11.1663,-6.29052,7.811,9.145,0.0486261,
20041209,20041215,SRM,32.03219097,17.5897,20.5346,-0.192658,14.045,13.997,-0.0458056,
20041216,20041222,SRM,19.39784722,9.09288,20.0282,-3.99645,11.178,12.84,-0.0384719,
20041223,20041231,SRM,31.06110677,10.596,27.9611,-1.84833,10.173,11.555,-0.0804285,
20050101,20050107,SRM,26.25138889,24.0308,8.7695,-7.02835,8.429,9.906,0.0364809,
20050108,20050114,SRM,36.071875,16.2165,24.6386,-2.4336,11.101,11.068,-0.0450156,
20050115,20050121,SRM,34.11503819,12.7069,20.7245,1.60663,15.353,14.447,0.0243291,
20050122,20050128,SRM,56.76508681,26.5067,28.6249,-2.20168,11.907,13.843,0.172401,
20050129,20050204,SRM,53.65859375,11.3899,39.2751,-5.72226,7.944,11.376,0.296157,
20050205,20050211,SRM,49.30922222,11.0751,29.2413,1.31163,10.891,13.089,0.140166,
20050212,20050218,SRM,60.84605903,25.6344,31.6348,0.736357,12.479,14.511,0.216161,
20050219,20050225,SRM,81.64027778,25.9904,52.1691,-1.72861,10.878,14.446,0.0254786,
20050226,20050304,SRM,94.47507292,16.1377,71.0814,2.0839,11.093,16.017,-0.0644604,
20050305,20050311,SRM,89.30136806,23.854,56.608,2.60006,13.695,16.674,0.00587495,
20050312,20050318,SRM,103.3488542,11.8699,77.8649,2.40662,13.987,19.508,-0.0602963,
20050319,20050325,SRM,108.3927708,10.5116,91.8998,4.1359,12.682,19.179,-0.0773319,
20050326,20050401,SRM,117.2926354,6.97659,100.582,4.06968,13.302,19.852,0.204397,
20050402,20050408,SRM,111.394625,7.02423,87.787,9.22328,19.204,23.461,0.284913,
20050409,20050415,SRM,130.0718368,5.9831,109.005,6.55615,17.326,24.19,0.225834,
20050416,20050422,SRM,135.0279514,6.1152,108.036,6.42036,20.061,26.386,0.342332,
20050423,20050429,SRM,151.4574271,17.5644,114.55,1.34535,16.409,23.923,0.316222,
20050430,20050506,SRM,142.0405694,9.20035,111.622,8.29586,19.992,26.402,0.13669,
20050507,20050513,SRM,151.3634861,10.0068,123.01,7.10512,18.862,26.738,0.0637033,
20050514,20050520,SRM,145.2446424,10.4579,114.346,11.1076,24.48,30.592,0.177487,
20050521,20050527,SRM,139.6018229,12.5722,101.682,8.33224,28.109,34.41,0.631994,
20050528,20050603,SRM,152.647559,39.1637,100.236,4.16165,23.55,28.812,0.85825,
20050604,20050610,SRM,161.9778472,16.7915,124.575,9.78925,24.084,30.983,0.159608,
20050611,20050617,SRM,161.3771215,13.7275,126.224,10.3317,26.801,33.711,0.137826,
20050618,20050624,SRM,138.4383403,18.8138,96.1076,9.6629,29.999,35.67,0.345134,
20050625,20050701,SRM,146.1348567,10.3973,116.22,10.7961,30.73,37.126,0.19913,
20050702,20050708,SRM,151.2257708,19.4494,112.104,7.22393,31.145,37.317,0.821653,
20050709,20050715,SRM,140.3202882,21.5514,102.118,10.6639,30.896,35.269,0.936623,
20050716,20050722,SRM,163.2607813,52.8267,73.4289,1.59045,29.1,32.813,1.59637,
20050723,20050729,SRM,123.8933264,41.9284,57.6495,1.55556,26.291,29.942,1.051,
20050730,20050805,SRM,152.9217161,78.5382,54.1573,1.06024,24.015,27.802,1.17589,
20050806,20050812,SRM,117.1348611,67.3901,36.6522,2.21677,23.619,26.435,0.828883,
20050813,20050819,SRM,140.0034896,92.2345,39.7863,5.41623,23.973,26.657,0.132709,
20050820,20050826,SRM,136.1850174,91.1296,39.0074,3.29675,26.014,29.361,-0.670099,
20050827,20050902,SRM,142.1999722,93.9736,36.6908,8.059,27.847,31.351,-1.63893,
20050903,20050909,SRM,95.81631944,65.2574,30.879,2.29084,25.757,29.659,-0.762229,
20050910,20050916,SRM,121.5912847,58.4209,44.2143,4.07445,24.162,29.64,-1.81063,
20050917,20050923,SRM,89.45253819,41.2488,42.2291,5.41522,26.473,30.522,-0.569738,
20050924,20050930,SRM,100.2956563,38.2429,57.0134,4.01777,26.126,31.57,-0.484014,
20051001,20051007,SRM,86.70257639,37.09,46.377,1.65891,24.513,29.508,0.080266,
20051008,20051014,SRM,78.31881701,33.6328,47.9089,-4.76548,19.362,24.38,-0.485229,
20051015,20051021,SRM,71.32630903,34.3115,42.8702,-3.93262,18.75,22.625,-0.474889,
20051022,20051028,SRM,66.83683681,23.7168,48.4419,-1.14655,18.858,23.28,-0.575754,
20051029,20051104,SRM,45.14517014,17.8642,34.7195,-0.125107,18.979,22.734,-0.442895,
20051105,20051111,SRM,38.39621365,16.5838,30.9294,-0.333161,19.336,22.421,-0.46829,
20051112,20051118,SRM,43.51282292,11.4966,43.3226,-4.10313,15.252,19.761,-0.265036,
20051119,20051125,SRM,21.64946181,9.85622,27.3278,-3.13456,15.817,18.198,-0.0531144,
20051126,20051202,SRM,35.59248434,7.00005,40.9084,-5.01924,10.646,15.131,-0.114664,
20051203,20051209,SRM,22.54099779,5.66446,38.6421,-7.10439,8.873,13.15,-0.0604874,
20051210,20051216,SRM,19.52525,7.23819,22.4887,-4.16228,10.511,13.248,-0.045021,
20051217,20051223,SRM,29.33630208,5.22429,29.384,0.0158512,12.476,13.87,-0.00560484,
20051224,20051231,SRM,34.60890179,5.23186,36.1143,-0.914954,13.298,15.726,0.0171426,
20060101,20060107,SRM,29.11721875,4.7283,28.578,0.603574,14.855,16.38,0.511962,
20060108,20060114,SRM,31.19464583,4.13084,30.4945,-1.78217,13.251,15.2,0.217708,
20060115,20060121,SRM,37.59089583,3.32019,46.5056,-5.83299,7.837,12.731,0.154308,
20060122,20060128,SRM,45.69397569,2.99309,48.5256,-0.849229,10.038,13.526,0.40844,
20060129,20060204,SRM,53.92604167,3.89494,52.3838,2.43898,12.121,15.178,0.268897,
20060205,20060211,SRM,40.34845457,9.18203,34.7577,0.149527,14.42,16.622,0.588172,
20060212,20060218,SRM,46.51650347,6.13785,40.4111,1.96708,14.409,17.19,0.339953,
20060219,20060225,SRM,77.37842361,3.80116,73.5345,1.05043,10.205,16.209,0.186977,
20060226,20060304,SRM,55.43166667,5.09039,53.361,2.76875,16.492,18.864,0.210654,
20060305,20060311,SRM,59.53115972,8.55564,57.2257,-0.46975,12.092,16.972,0.255687,
20060312,20060318,SRM,99.65238889,24.1795,69.1923,-0.269574,11.406,15.788,0.684072,
20060319,20060325,SRM,106.2922535,22.5328,71.9713,1.19894,11.048,16.138,0.677616,
20060326,20060401,SRM,91.53387153,13.4152,76.1766,4.41039,16.475,20.954,0.485768,
20060402,20060408,SRM,110.7273438,7.19798,92.2999,8.17971,17.272,23.54,0.446713,
20060409,20060415,SRM,96.61458333,8.59986,85.0166,7.01579,20.381,25.358,0.567347,
20060416,20060422,SRM,123.1440174,5.54646,101.908,7.45096,19.692,26.919,0.501692,
20060423,20060429,SRM,138.9168715,6.95511,123.149,4.37071,16.844,26.386,0.49899,
20060430,20060506,SRM,137.4798993,6.09792,114.177,8.94523,22.55,30.198,0.595747,
20060507,20060513,SRM,138.1056319,6.3928,113.916,9.76204,24.11,31.702,0.561352,
20060514,20060520,SRM,114.737441,7.21115,96.999,8.83061,26.811,33.17,0.770236,
20060521,20060527,SRM,127.6476554,9.50879,123.166,5.62614,24.786,32.746,0.690852,
20060528,20060603,SRM,130.1590035,15.51,103.456,6.01957,26.03,32.573,0.734481,
20060604,20060610,SRM,144.4181368,19.9174,101.368,8.7458,28.082,33.98,0.873176,
20060611,20060617,SRM,137.8738889,9.06023,116.249,8.96456,28.907,35.97,0.589255,
20060618,20060624,SRM,128.5877361,8.30435,100.196,7.0878,29.578,36.834,0.843772,
20060625,20060701,SRM,141.4401375,34.9981,80.5516,2.11179,27.529,33.035,1.4815,
20060702,20060708,SRM,117.1705382,41.9572,71.4352,1.1842,25.627,30.016,2.36676,
20060709,20060715,SRM,167.2057465,31.706,105.15,13.9807,30.57,35.432,1.63729,
20060716,20060722,SRM,143.0480764,37.6614,73.1176,6.24864,29.653,33.632,1.49648,
20060723,20060729,SRM,128.4458438,56.0184,59.2995,-4.01116,26.307,30.77,1.40723,
20060730,20060805,SRM,120.3646563,73.1262,46.2395,0.0208581,23.871,27.131,1.28924,
20060806,20060812,SRM,134.0920868,69.3462,46.764,0.97794,25.384,28.463,-0.14685,
20060813,20060819,SRM,104.9891944,52.5627,43.6205,2.65298,24.681,28.081,-0.659437,
20060820,20060826,SRM,119.884066,66.6462,45.4152,1.48774,24.849,28.424,-0.17712,
20060827,20060902,SRM,129.6730139,83.9137,29.686,2.83652,25.899,27.842,-0.643926,
20060903,20060909,SRM,95.14550347,80.9894,15.9441,-6.24687,21.139,23.96,0.222775,
20060910,20060916,SRM,130.1751493,97.3214,27.8864,-0.0785235,21.961,24.418,-1.10701,
20060917,20060923,SRM,118.6762951,60.6517,55.5681,3.02506,21.696,25.765,-1.23452,
20060924,20060930,SRM,94.03567014,43.9662,43.0423,6.07488,24.284,27.59,-0.522174,
20061001,20061007,SRM,72.53136458,39.1415,40.197,1.11019,23.864,26.872,-0.0858521,
20061008,20061014,SRM,86.12421875,33.793,51.1696,-1.31715,19.539,23.745,-0.14822,
20061015,20061021,SRM,71.12248958,18.3165,59.2261,-1.7104,15.662,21.657,-0.212338,
20061022,20061028,SRM,60.96436458,12.3641,47.2604,0.692277,18.23,22.869,-0.0148086,
20061029,20061104,SRM,45.28897569,11.8669,42.8822,-1.35348,16.925,21.059,-0.179882,
20061105,20061111,SRM,49.66731944,11.0702,44.31,0.788545,18.682,22.073,-0.120863,
20061112,20061118,SRM,52.79009167,8.83235,43.6239,-2.46752,16.072,20.129,-0.219806,
20061119,20061125,SRM,-9999,6.4892,41.8924,-0.839732,12.493,21.02,-0.108919,
20061126,20061202,SRM,-9999,3.86442,39.7169,-8.39322,8.502,14.537,0.160742,
20061203,20061209,SRM,26.31917014,3.39505,43.5948,-0.792298,12.487,15.156,1.03023,
20061210,20061216,SRM,30.23303125,4.63416,36.1431,-2.73411,11.425,14.611,0.308892,
20061217,20061223,SRM,28.79041667,4.79984,37.0807,-7.96687,5.143,11.305,0.0963301,
20061224,20061231,SRM,25.79982738,11.5429,25.029,-4.91764,7.787,10.264,0.390444,
20070101,20070107,SRM,31.60697917,16.3289,24.4092,-4.04985,8.4,9.995,0.39157,
20070108,20070114,SRM,37.03809722,16.2487,25.743,-2.66003,10.505,12.442,0.529392,
20070115,20070121,SRM,42.90063194,11.6188,32.5138,-4.85749,4.71,8.645,0.371775,
20070122,20070128,SRM,46.89575694,16.8768,28.2019,-0.733283,6.249,8.219,0.33613,
20070129,20070204,SRM,52.16289236,14.3274,38.1535,-1.58593,8.212,10.562,0.344163,
20070205,20070211,SRM,55.31776389,8.01607,38.1041,5.98199,15.98,16.118,0.320056,
20070212,20070218,SRM,63.58912153,9.41186,49.9382,0.375027,11.055,14.856,0.322566,
20070219,20070225,SRM,66.81917708,5.55679,64.7031,0.265786,10.24,15.581,0.342189,
20070226,20070304,SRM,82.70425347,4.54872,80.8467,2.33374,9.343,15.621,0.595698,
20070305,20070311,SRM,83.78273611,5.83542,73.5431,11.9881,17.601,21.122,0.511043,
20070312,20070318,SRM,82.65021528,5.65082,65.8779,10.7301,21.472,25.01,0.478477,
20070319,20070325,SRM,71.09519319,21.2443,68.2852,0.0379048,15.332,21.213,0.700696,
20070326,20070401,SRM,120.0329333,12.8833,97.1027,3.07856,13.847,20.939,0.603675,
20070402,20070408,SRM,112.3507361,8.04008,92.7415,11.122,21.239,26.206,0.567613,
20070409,20070415,SRM,130.0082431,25.5785,105.145,0.425128,16.407,24.022,0.491731,
20070416,20070422,SRM,140.2275278,28.8565,103.958,1.89022,14.726,22.141,0.209701,
20070423,20070429,SRM,131.7229742,13.7215,103.964,10.9591,19.459,26.248,0.132702,
20070430,20070506,SRM,139.6959514,13.7459,115.101,6.40485,20.527,28.65,-0.00769642,
20070507,20070513,SRM,103.3844495,13.3199,82.5864,9.64949,23.905,29.24,0.181374,
20070514,20070520,SRM,140.4995174,18.1264,107.213,8.38867,25.074,32.663,0.230236,
20070521,20070527,SRM,154.4330868,14.0037,126.163,7.01798,23.482,32.485,0.0782133,
20070528,20070603,SRM,137.7877257,12.2063,109.123,7.36283,25.362,33.562,0.2373,
20070604,20070610,SRM,152.1166007,10.7945,125.625,6.58752,25.647,34.129,0.367479,
20070611,20070617,SRM,135.0323299,16.4978,101.677,7.49159,27.134,34.296,0.598099,
20070618,20070624,SRM,150.3212188,9.06289,123.007,9.27119,29.955,38.298,0.618915,
20070625,20070701,SRM,142.7934826,9.38179,117.791,8.59514,30.766,39.259,0.691258,
20070702,20070708,SRM,128.3022569,31.7319,91.2141,3.55165,30.386,36.848,1.61505,
20070709,20070715,SRM,140.7646875,48.8933,73.694,2.20025,28.083,32.504,1.49787,
20070716,20070722,SRM,144.9512257,74.1195,64.4121,3.29099,26.438,30.503,1.73649,
20070723,20070729,SRM,111.7823834,73.6002,48.0639,-2.61473,23.079,27.395,0.614076,
20070730,20070805,SRM,146.4401495,94.4225,35.9828,-1.29643,24.169,27.415,-0.865295,
20070806,20070812,SRM,135.9064411,90.4816,36.6621,5.42144,25.211,27.99,-1.35933,
20070813,20070819,SRM,149.558602,95.7481,30.8791,2.50144,26.556,28.733,-1.57671,
20070820,20070826,SRM,118.1916354,61.7133,56.4787,6.32451,27.048,30.353,-1.03567,
20070827,20070902,SRM,138.5420925,48.0901,65.0987,7.36355,28.344,32.45,-0.116288,
20070903,20070909,SRM,115.7066285,36.3602,68.0727,3.10836,25.321,31.01,-0.205648,
20070910,20070916,SRM,108.599625,29.936,58.9001,0.912122,26.579,32.079,0.145648,
20070917,20070923,SRM,131.1272222,63.6789,56.2879,-1.63017,23.645,27.55,-0.337227,
20070924,20070930,SRM,106.7086458,26.0964,69.3613,2.63177,23.116,28.198,-0.0680558,
20071001,20071007,SRM,97.79484375,47.0446,47.8085,-5.10207,20.743,25.363,-0.261694,
20071008,20071014,SRM,85.12881597,21.3067,60.3646,1.60251,21.256,25.71,-0.443663,
20071015,20071021,SRM,76.49338542,14.5813,64.1852,-0.279744,18.98,24.44,-0.392564,
20071022,20071028,SRM,59.08842708,12.9861,50.6056,2.70924,20.802,24.777,-0.0441528,
20071029,20071104,SRM,52.28611458,10.2348,47.5535,-0.526967,20.316,24.636,-0.189868,
20071105,20071111,SRM,40.80718056,7.40438,38.5073,-1.03949,19.965,23.787,-0.172671,
20071112,20071118,SRM,43.23820486,6.38299,42.738,-1.26508,17.644,21.629,-0.10556,
20071119,20071125,SRM,36.63149306,4.62959,39.557,-5.00833,14.823,20.016,-0.143183,
20071126,20071202,SRM,27.35074322,21.6027,17.7861,-6.29362,12.737,15.501,0.400268,
20071203,20071209,SRM,32.10812083,27.5042,18.1585,-6.75142,13.199,14.122,0.241709,
20071210,20071216,SRM,48.14989931,21.2649,25.3462,-10.0374,5.954,9.782,0.196898,
20071217,20071223,SRM,33.16080208,13.7898,32.2937,-7.33432,7.392,9.474,-0.0313784,
20071224,20071231,SRM,38.42922321,6.88977,43.4586,-5.14247,5.097,8.037,-0.0119032,
20080101,20080107,SRM,30.36994792,15.0664,20.0567,2.87005,12.928,12.519,0.226527,
20080108,20080114,SRM,47.75496181,10.7605,43.9092,-3.77579,8.102,11.785,0.0408334,
20080115,20080121,SRM,42.53591319,5.77576,44.6957,-3.78191,6.901,10.477,0.0374953,
20080122,20080128,SRM,40.42450694,15.2485,30.4722,1.14862,10.549,12.367,0.0533621,
20080129,20080204,SRM,61.63188194,8.29616,46.7461,-4.42298,7.726,11.721,0.0803143,
20080205,20080211,SRM,72.46127431,18.2504,51.3362,1.7098,9.535,11.635,0.194883,
20080212,20080218,SRM,74.36619097,25.4427,45.2489,-1.21407,10.144,13.398,0.210623,
20080219,20080225,SRM,74.20336111,18.9277,51.4723,3.19333,12.882,15.123,0.051154,
20080226,20080303,SRM,84.90223611,15.2964,63.0858,2.18646,14.827,18.163,0.0512538,
20080304,20080310,SRM,87.19222569,10.3973,76.4773,2.47469,11.563,16.666,-0.0192229,
20080311,20080317,SRM,90.63789251,15.7517,64.9494,1.43657,13.358,18.573,0.00144202,
20080318,20080324,SRM,125.4709861,20.8592,76.4373,7.10787,15.544,19.321,0.0303826,
20080325,20080331,SRM,117.3729493,12.3731,90.841,7.33141,18.329,23.553,-0.0363958,
20080401,20080407,SRM,113.6488021,8.74454,93.9095,5.17326,16.821,23.402,0.0727951,
20080408,20080414,SRM,117.5796597,8.32101,95.7476,5.54238,17.683,23.964,0.220459,
20080415,20080421,SRM,126.6846181,8.10541,108.105,4.33551,18.626,25.772,0.0743992,
20080422,20080428,SRM,134.080559,9.61397,105.282,7.20595,20.232,27.456,0.200663,
20080429,20080505,SRM,136.0941667,11.7942,109.759,5.80201,20.989,28.407,-0.0708759,
20080506,20080512,SRM,141.6560729,12.2961,116.801,5.28928,21.01,29.028,-0.158279,
20080513,20080519,SRM,129.663184,12.7703,100.325,6.08123,21.344,28.814,0.0783003,
20080520,20080526,SRM,155.9379549,27.0276,117.352,-2.26371,19.41,26.817,-0.0117452,
20080527,20080602,SRM,153.4839722,15.2159,117.867,10.2843,23.955,30.79,0.0984447,
20080603,20080609,SRM,154.3686458,11.9013,124.397,8.10446,25.484,33.482,0.0190786,
20080610,20080616,SRM,141.1191458,10.7191,113.555,9.06706,28.971,36.366,0.267538,
20080617,20080623,SRM,141.79525,10.2774,112.009,9.19486,31.121,38.864,0.581631,
20080624,20080630,SRM,124.3792674,47.2244,67.0965,1.4083,27.846,31.995,1.58711,
20080701,20080707,SRM,177.4620104,83.8638,72.9108,1.41673,27.177,31.434,1.59394,
20080708,20080714,SRM,112.7173472,77.7187,31.9663,-2.613,23.047,26.308,0.0367873,
20080715,20080721,SRM,163.3888,95.2571,42.6733,1.64924,25.669,29.39,-1.25284,
20080722,20080728,SRM,170.9265833,115.623,26.5274,2.62998,25.01,27.978,-2.55752,
20080729,20080804,SRM,183.0560139,109.124,48.6667,7.21271,26.824,30.805,-2.67903,
20080805,20080811,SRM,147.4148264,103.053,28.841,2.02112,25.191,29.259,-2.53969,
20080812,20080818,SRM,148.4437188,84.192,47.0949,1.27263,25.3,29.918,-2.12201,
20080819,20080825,SRM,154.9036597,54.9296,66.0152,4.52589,26.302,31.544,-0.453555,
20080826,20080901,SRM,118.2583403,77.7485,29.2063,-4.70018,21.929,25.498,-0.429244,
20080902,20080908,SRM,154.8870382,87.4458,39.8739,5.38246,25.9,28.571,-1.29522,
20080909,20080915,SRM,149.8320729,84.7056,46.1929,-0.979681,22.363,26.152,-1.07092,
20080916,20080922,SRM,130.7071765,62.8322,56.7563,5.07553,24.034,27.939,-1.04673,
20080923,20080929,SRM,99.22352778,33.0612,50.0011,5.68967,25.006,29.047,-0.138421,
20080930,20081006,SRM,80.26839931,21.5613,57.9434,0.523946,22.691,27.728,0.0248209,
20081007,20081013,SRM,84.70917014,14.9132,61.3317,-2.65193,19.41,25.232,0.108754,
20081014,20081020,SRM,71.08219444,12.3578,55.0458,4.30436,21.277,24.569,0.050301,
20081021,20081027,SRM,60.77066319,11.5027,54.2461,-0.487313,19.748,23.517,0.137411,
20081028,20081103,SRM,49.89597917,7.5929,45.8919,0.324726,21.465,24.296,0.171834,
20081104,20081110,SRM,51.29618403,5.7665,56.5313,-6.96385,13.435,18.573,0.0889902,
20081111,20081117,SRM,40.90480556,5.51404,42.3171,-0.764577,15.251,18.151,0.166797,
20081118,20081124,SRM,26.74371181,5.06957,27.6754,-1.85834,17.881,19.635,0.189142,
20081125,20081201,SRM,46.06284722,18.564,28.5937,-8.78043,12.744,15.538,0.579579,
20081202,20081208,SRM,27.90197222,12.5879,20.6209,-6.64151,12.986,13.109,0.363472,
20081209,20081215,SRM,33.62912153,11.0011,22.3402,-5.20292,11.07,12.389,0.354413,
20081216,20081222,SRM,39.76539931,15.3802,25.1113,-5.91274,9.424,10.767,0.428683,
20081223,20081231,SRM,71.62971404,21.0406,13.4054,-6.9627,9.057,8.828,0.464166,
20090101,20090107,SRM,28.12980186,14.8577,27.1217,-5.98834,8.689,10.007,0.148007,
20090108,20090114,SRM,21.70187826,12.3191,32.3166,-3.64202,10.235,9.312,0.123998,
20090115,20090121,SRM,24.34854167,11.8212,21.9422,5.77279,17.553,14.521,0.195887,
20090122,20090128,SRM,45.63062083,19.9519,36.3456,-7.31577,11.156,13.616,0.434527,
20090129,20090204,SRM,44.00208681,11.5723,35.473,1.33671,13.831,12.988,0.270611,
20090205,20090211,SRM,48.75443454,26.3721,38.6886,-5.10381,10.073,12.873,0.448536,
20090212,20090218,SRM,64.75700347,18.3691,57.5807,-1.71692,9.179,11.357,0.223637,
20090219,20090225,SRM,74.0678125,15.1943,55.8616,7.08677,16.762,16.095,0.251913,
20090226,20090304,SRM,76.65652431,14.2588,57.2082,6.24399,18.829,19.756,0.285573,
20090305,20090311,SRM,64.93145139,15.5867,59.2044,0.168,14.255,18.142,0.124837,
20090312,20090318,SRM,96.524675,12.177,80.7259,4.71409,14.195,18.543,0.0895275,
20090319,20090325,SRM,102.6494106,7.58765,91.8752,5.37312,16.319,21.8,0.279139,
20090326,20090401,SRM,129.0489583,5.69106,105.019,3.6721,13.593,20.545,0.184482,
20090402,20090408,SRM,133.9451875,6.04072,98.657,7.47943,17.413,23.508,0.303681,
20090409,20090415,SRM,152.5698542,23.0748,106.414,0.381878,14.461,22.03,0.446853,
20090416,20090422,SRM,145.8284596,8.65778,105.35,13.6263,18.51,24.624,0.21273,
20090423,20090429,SRM,138.6848264,9.56809,106.026,5.29226,19.693,26.86,0.0309408,
20090430,20090506,SRM,143.8689965,11.0883,106.128,9.45874,22.689,28.969,0.0493605,
20090507,20090513,SRM,161.061184,12.359,117.802,10.465,26.635,32.96,0.224952,
20090514,20090520,SRM,146.9548438,11.972,92.6107,5.36968,25.429,32.777,0.100385,
20090521,20090527,SRM,156.8395347,43.8333,82.976,0.00294375,21.266,26.602,0.528902,
20090528,20090603,SRM,155.9986424,20.6113,102.614,9.69033,25.003,30.347,0.111874,
20090604,20090610,SRM,152.6523785,15.2136,112.462,6.33189,24.278,31.607,0.0511629,
20090611,20090617,SRM,176.4027778,11.7738,132.32,7.39996,24.285,32.283,0.158866,
20090618,20090624,SRM,146.9609479,10.0403,113.932,8.82006,26.075,32.903,0.369711,
20090625,20090701,SRM,119.3311458,21.7546,73.7656,0.776022,26.581,32.985,0.99342,
20090702,20090708,SRM,179.1601597,68.6431,77.1197,3.78596,26.364,29.951,1.66039,
20090709,20090715,SRM,178.9474861,82.4953,63.4944,4.64071,28.818,30.824,0.798904,
20090716,20090722,SRM,149.6821493,72.141,40.404,1.03172,28.405,29.988,-0.108887,
20090723,20090729,SRM,152.5572569,53.446,73.6556,8.59662,28.207,31.382,-0.360605,
20090730,20090805,SRM,164.6626667,34.5902,104.231,9.14376,29.406,35.003,0.617928,
20090806,20090812,SRM,144.7953854,30.6185,92.5024,4.11267,27.899,33.263,0.704132,
20090813,20090819,SRM,151.0139514,40.7109,87.3882,4.19313,27.315,31.64,0.901104,
20090820,20090826,SRM,138.5429549,41.0005,73.0813,0.287776,25.539,30.085,0.880456,
20090827,20090902,SRM,112.9068056,18.4189,69.518,5.86844,28.453,32.555,0.308854,
20090903,20090909,SRM,132.81425,45.714,58.4378,-2.77786,23.705,27.451,0.459597,
20090910,20090916,SRM,128.4866979,27.4919,83.5684,3.588,25.752,29.785,0.191249,
20090917,20090923,SRM,111.3009931,14.751,78.3058,4.93143,24.977,30.21,0.0816826,
20090924,20090930,SRM,104.3834722,9.56699,79.3409,5.516,26.896,31.166,0.290292,
20091001,20091007,SRM,95.11173611,12.6239,77.6084,-2.26656,20.346,27.398,0.147492,
20091008,20091014,SRM,84.77202431,7.02358,71.0343,-0.952568,18.729,24.844,0.1405,
20091015,20091021,SRM,77.08233629,7.25704,62.5386,0.910536,23,27.268,0.132843,
20091022,20091028,SRM,67.21490278,4.64552,57.8943,-5.50132,16.77,22.469,0.0135676,
20091029,20091104,SRM,63.10300347,3.61924,50.2212,0.224524,16.579,19.526,0.147854,
20091105,20091111,SRM,44.97840625,3.34308,37.5472,0.420473,20.451,22.543,0.13445,
20091112,20091118,SRM,40.58741319,3.70088,41.4961,-6.27703,14.688,18.791,0.251525,
20091119,20091125,SRM,44.51741319,2.51412,37.1341,-2.76655,14.074,17.336,0.0807422,
20091126,20091202,SRM,38.84083681,9.01871,32.2125,-7.37224,11.454,15.45,0.146171,
20091203,20091209,SRM,21.64895833,11.4167,21.8952,-7.55517,8.07,11.186,0.027124,
20091210,20091216,SRM,38.01578819,7.75603,27.2848,-2.30591,9.914,11.698,0.146791,
20091217,20091223,SRM,32.66818056,7.72192,26.9817,-4.48981,11.302,13.245,0.145155,
20091224,20091231,SRM,34.33022917,6.67032,27.8826,-3.78441,6.934,9.703,0.126218,
20100101,20100107,SRM,36.2328125,3.09754,29.8802,-0.773494,11.978,12.799,0.0356964,
20100108,20100114,SRM,26.24715278,1.81887,25.0627,-0.470827,12.107,13.337,0.0493684,
20100115,20100121,SRM,42.25849653,14.4878,23.5607,-0.631336,11.821,13.407,0.111432,
20100122,20100128,SRM,58.37698611,24.2121,29.1161,-7.01254,6.963,9.723,0.412428,
20100129,20100204,SRM,61.78896181,17.0264,38.2739,-1.05466,9.778,12.611,0.539633,
20100205,20100211,SRM,52.11741667,23.7899,28.938,-6.52799,7.653,10.67,0.381175,
20100212,20100218,SRM,84.68397222,18.4496,52.1034,3.63366,11.86,13.447,0.368627,
20100219,20100225,SRM,68.93971875,26.2688,36.7338,-4.63984,9.304,12.009,0.328153,
20100226,20100304,SRM,78.54183333,29.4414,39.3412,0.601134,11.311,13.379,0.207036,
20100305,20100311,SRM,101.0870833,32.7732,53.1444,-4.14143,8.838,13.412,0.129152,
20100312,20100318,SRM,121.4850069,29.5116,64.8939,5.96074,13.52,16.531,-0.321236,
